date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:49:27	8408/8408	---M--	200	added ('OK')	image/png	etag:%227cc13ac-20d8-5799958ea23ec%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/brand7.png	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/brand7.png	(from http://htmlmystore.justthemevalley.com/fancy/version2/index.html)
11:49:27	13023/13023	---M--	200	added ('OK')	image/png	etag:%227cc13ab-32df-5799958e5f59a%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/brand6.png	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/brand6.png	(from http://htmlmystore.justthemevalley.com/fancy/version2/index.html)
11:49:27	51268/51268	---M-Z	200	added ('OK')	text/html	etag:%227cc1056-c844-579990ecc75e2-gzip%22	http://htmlmystore.justthemevalley.com/fancy/version2/sitemap.html	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/sitemap.html	(from http://htmlmystore.justthemevalley.com/fancy/version2/index.html)
11:49:28	2635/2635	---M--	200	added ('OK')	image/png	etag:%227cc13f5-a4b-579995a4db034%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/visa.png	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/visa.png	(from http://htmlmystore.justthemevalley.com/fancy/version2/index.html)
11:49:28	2274/2274	---M--	200	added ('OK')	image/png	etag:%227cc13df-8e2-5799959e84325%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/paypal.png	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/paypal.png	(from http://htmlmystore.justthemevalley.com/fancy/version2/index.html)
11:49:28	2887/2887	---M--	200	added ('OK')	image/png	etag:%227cc13b7-b47-57999591e4b98%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/discover.png	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/discover.png	(from http://htmlmystore.justthemevalley.com/fancy/version2/index.html)
11:49:29	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Feb%202020%2005:49:39%20GMT	http://htmlmystore.justthemevalley.com/fancy/version2/cat-4-col.html	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/cat-4-col.html	(from http://htmlmystore.justthemevalley.com/fancy/version2/index.html)
11:49:29	2703/2703	---M--	200	added ('OK')	image/png	etag:%227cc13d5-a8f-5799959a39110%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/master-card.png	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/master-card.png	(from http://htmlmystore.justthemevalley.com/fancy/version2/index.html)
11:49:32	15060/15060	---M--	200	added ('OK')	application/javascript	etag:%227cc1405-3ad4-579995aaecbc8%22	http://htmlmystore.justthemevalley.com/fancy/version2/js/owl.carousel.min.js	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/js/owl.carousel.min.js	(from http://htmlmystore.justthemevalley.com/fancy/version2/index.html)
11:49:33	4024/4024	---M--	200	added ('OK')	application/javascript	etag:%227cc13ff-fb8-579995a816e67%22	http://htmlmystore.justthemevalley.com/fancy/version2/js/jquery.meanmenu.min.js	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/js/jquery.meanmenu.min.js	(from http://htmlmystore.justthemevalley.com/fancy/version2/index.html)
11:49:35	36868/36868	---M--	200	added ('OK')	application/javascript	etag:%227cc13f8-9004-579995a6581e8%22	http://htmlmystore.justthemevalley.com/fancy/version2/js/bootstrap.min.js	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/js/bootstrap.min.js	(from http://htmlmystore.justthemevalley.com/fancy/version2/index.html)
11:49:36	2647/2647	---M--	200	added ('OK')	application/javascript	etag:%227cc13fa-a57-579995a69e303%22	http://htmlmystore.justthemevalley.com/fancy/version2/js/countdown.js	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/js/countdown.js	(from http://htmlmystore.justthemevalley.com/fancy/version2/index.html)
11:49:37	8426/8426	---M--	200	added ('OK')	application/javascript	etag:%227cc1407-20ea-579995ab4905b%22	http://htmlmystore.justthemevalley.com/fancy/version2/js/wow.min.js	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/js/wow.min.js	(from http://htmlmystore.justthemevalley.com/fancy/version2/index.html)
11:49:38	4301/4301	---M--	200	added ('OK')	application/javascript	etag:%227cc1402-10cd-579995a8e08fe%22	http://htmlmystore.justthemevalley.com/fancy/version2/js/jtv-mobile-menu.js	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/js/jtv-mobile-menu.js	(from http://htmlmystore.justthemevalley.com/fancy/version2/index.html)
11:49:41	48236/48236	---M--	200	added ('OK')	application/javascript	etag:%227cc13fb-bc6c-579995a700556%22	http://htmlmystore.justthemevalley.com/fancy/version2/js/jquery-ui.js	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/js/jquery-ui.js	(from http://htmlmystore.justthemevalley.com/fancy/version2/index.html)
11:49:41	16649/16649	---M--	200	added ('OK')	application/javascript	etag:%227cc1404-4109-579995aa6c12b%22	http://htmlmystore.justthemevalley.com/fancy/version2/js/main.js	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/js/main.js	(from http://htmlmystore.justthemevalley.com/fancy/version2/index.html)
11:49:44	184700/184700	---M--	200	added ('OK')	image/jpeg	etag:%227cc13f1-2d17c-579995a3d54ab%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/top-banner2.jpg	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/top-banner2.jpg	(from http://htmlmystore.justthemevalley.com/fancy/version2/index.html)
11:49:44	121320/121320	---M--	200	added ('OK')	text/css	etag:%227cc1374-1d9e8-5799957bfcc4c%22	http://htmlmystore.justthemevalley.com/fancy/version2/css/bootstrap.min.css	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/css/bootstrap.min.css	(from http://htmlmystore.justthemevalley.com/fancy/version2/style.css)
11:49:46	62122/62122	---M--	200	added ('OK')	text/css	etag:%227cc1372-f2aa-5799957ab36b9%22	http://htmlmystore.justthemevalley.com/fancy/version2/css/animate.css	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/css/animate.css	(from http://htmlmystore.justthemevalley.com/fancy/version2/style.css)
11:49:46	29141/29141	---M--	200	added ('OK')	text/css	etag:%227cc1376-71d5-5799957bc70ea%22	http://htmlmystore.justthemevalley.com/fancy/version2/css/font-awesome.min.css	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/css/font-awesome.min.css	(from http://htmlmystore.justthemevalley.com/fancy/version2/style.css)
11:49:47	11132/11132	---M--	200	added ('OK')	text/css	etag:%227cc1381-2b7c-5799957e676d1%22	http://htmlmystore.justthemevalley.com/fancy/version2/css/simple-line-icons.css	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/css/simple-line-icons.css	(from http://htmlmystore.justthemevalley.com/fancy/version2/style.css)
11:49:48	10441/10441	---M--	200	added ('OK')	text/css	etag:%227cc137d-28c9-5799957d83271%22	http://htmlmystore.justthemevalley.com/fancy/version2/css/pe-icon-7-stroke.min.css	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/css/pe-icon-7-stroke.min.css	(from http://htmlmystore.justthemevalley.com/fancy/version2/style.css)
11:49:48	19191/19191	---M--	200	added ('OK')	text/css	etag:%227cc1379-4af7-5799957cb883a%22	http://htmlmystore.justthemevalley.com/fancy/version2/css/meanmenu.min.css	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/css/meanmenu.min.css	(from http://htmlmystore.justthemevalley.com/fancy/version2/style.css)
11:49:49	1826/1826	---M--	200	added ('OK')	text/css	etag:%227cc137b-722-5799957d0cbe5%22	http://htmlmystore.justthemevalley.com/fancy/version2/css/owl.carousel.css	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/css/owl.carousel.css	(from http://htmlmystore.justthemevalley.com/fancy/version2/style.css)
11:49:49	4476/4476	---M--	200	added ('OK')	text/css	etag:%227cc137c-117c-5799957d2278e%22	http://htmlmystore.justthemevalley.com/fancy/version2/css/owl.transitions.css	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/css/owl.transitions.css	(from http://htmlmystore.justthemevalley.com/fancy/version2/style.css)
11:49:49	7280/7280	---M--	200	added ('OK')	text/css	etag:%227cc137a-1c70-5799957cc10f2%22	http://htmlmystore.justthemevalley.com/fancy/version2/css/nivo-slider.css	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/css/nivo-slider.css	(from http://htmlmystore.justthemevalley.com/fancy/version2/style.css)
11:49:50	17056/17056	---M--	200	added ('OK')	text/css	etag:%227cc1377-42a0-5799957c38956%22	http://htmlmystore.justthemevalley.com/fancy/version2/css/jquery-ui.min.css	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/css/jquery-ui.min.css	(from http://htmlmystore.justthemevalley.com/fancy/version2/style.css)
11:49:50	3056/3056	---M--	200	added ('OK')	text/css	etag:%227cc1378-bf0-5799957c64877%22	http://htmlmystore.justthemevalley.com/fancy/version2/css/jtv-mobile-menu.css	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/css/jtv-mobile-menu.css	(from http://htmlmystore.justthemevalley.com/fancy/version2/style.css)
11:49:51	10577/10577	---M--	200	added ('OK')	text/css	etag:%227cc1373-2951-5799957ae633a%22	http://htmlmystore.justthemevalley.com/fancy/version2/css/blog.css	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/css/blog.css	(from http://htmlmystore.justthemevalley.com/fancy/version2/style.css)
11:49:51	10252/10252	---M--	200	added ('OK')	text/css	etag:%227cc1383-280c-5799957eaeb73%22	http://htmlmystore.justthemevalley.com/fancy/version2/css/slick.min.css	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/css/slick.min.css	(from http://htmlmystore.justthemevalley.com/fancy/version2/style.css)
11:49:53	12208/12208	---M--	200	added ('OK')	application/javascript	etag:%227cc1401-2fb0-579995a885023%22	http://htmlmystore.justthemevalley.com/fancy/version2/js/jquery.nivo.slider.js	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/js/jquery.nivo.slider.js	(from http://htmlmystore.justthemevalley.com/fancy/version2/index.html)
11:49:53	142075/142075	---M--	200	added ('OK')	text/css	etag:%227cc1382-22afb-5799957f41338%22	http://htmlmystore.justthemevalley.com/fancy/version2/css/style.css	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/css/style.css	(from http://htmlmystore.justthemevalley.com/fancy/version2/style.css)
11:49:54	24576/24576	---M--	200	added ('OK')	text/css	etag:%227cc137f-6000-5799957df6a1d%22	http://htmlmystore.justthemevalley.com/fancy/version2/css/responsive.css	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/css/responsive.css	(from http://htmlmystore.justthemevalley.com/fancy/version2/style.css)
11:50:00	30171/30171	---M--	200	added ('OK')	image/jpeg	etag:%227cc1391-75db-579995861dceb%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/add-slide1.jpg	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/add-slide1.jpg	(from http://htmlmystore.justthemevalley.com/fancy/version2/shop_grid.html)
11:50:09	47953/47953	---M--	200	added ('OK')	image/jpeg	etag:%227cc1392-bb51-57999585f2599%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/add-slide2.jpg	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/add-slide2.jpg	(from http://htmlmystore.justthemevalley.com/fancy/version2/shop_grid.html)
11:50:18	247353/247353	---M--	200	added ('OK')	application/javascript	etag:%227cc1400-3c639-579995a9fdf70%22	http://htmlmystore.justthemevalley.com/fancy/version2/js/jquery.min.js	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/js/jquery.min.js	(from http://htmlmystore.justthemevalley.com/fancy/version2/index.html)
11:50:19	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Feb%202020%2005:50:29%20GMT	http://htmlmystore.justthemevalley.com/fancy/version2/multiple_addresses.html	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/multiple_addresses.74.delayed	(from http://htmlmystore.justthemevalley.com/fancy/version2/shopping_cart.html)
11:50:20	71857/71857	---M--	200	added ('OK')	image/jpeg	etag:%227cc1393-118b1-579995869b8a7%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/add-slide3.jpg	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/add-slide3.jpg	(from http://htmlmystore.justthemevalley.com/fancy/version2/shop_grid.html)
11:50:22	170610/170610	---M--	200	added ('OK')	image/jpeg	etag:%227cc13b1-29a72-579995900a5b0%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/cat-img1.jpg	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/cat-img1.jpg	(from http://htmlmystore.justthemevalley.com/fancy/version2/shop_grid.html)
11:50:29	49325/49325	---M--	200	added ('OK')	application/javascript	etag:%227cc13fc-c0ad-579995a782f32%22	http://htmlmystore.justthemevalley.com/fancy/version2/js/jquery.bxslider.js	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/js/jquery.bxslider.js	(from http://htmlmystore.justthemevalley.com/fancy/version2/single_product.html)
11:50:30	226686/226686	---M--	200	added ('OK')	image/jpeg	etag:%227cc13b0-3757e-579995904e3a3%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/cat-img2.jpg	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/cat-img2.jpg	(from http://htmlmystore.justthemevalley.com/fancy/version2/shop_grid.html)
11:50:31	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Feb%202020%2005:50:41%20GMT	http://htmlmystore.justthemevalley.com/fancy/version2/images/add-banner.jpg	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/add-banner.79.delayed	(from http://htmlmystore.justthemevalley.com/fancy/version2/single_product_right_sidebar.html)
11:50:31	1352/1352	---M--	200	added ('OK')	image/png	etag:%227cc13f6-548-579995a50b1bd%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/zoom.png	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/zoom.png	(from http://htmlmystore.justthemevalley.com/fancy/version2/single_product_magnific_popup.html)
11:50:33	66623/66623	---M--	200	added ('OK')	application/javascript	etag:%227cc13fd-1043f-579995a7adacc%22	http://htmlmystore.justthemevalley.com/fancy/version2/js/jquery.flexslider.js	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/js/jquery.flexslider.js	(from http://htmlmystore.justthemevalley.com/fancy/version2/single_product.html)
11:50:33	26619/26619	---M--	200	added ('OK')	application/javascript	etag:%227cc13f9-67fb-579995a652fe0%22	http://htmlmystore.justthemevalley.com/fancy/version2/js/cloud-zoom.js	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/js/cloud-zoom.js	(from http://htmlmystore.justthemevalley.com/fancy/version2/single_product.html)
11:50:35	103898/103898	---M--	200	added ('OK')	image/png	etag:%227cc13bf-195da-5799959433cb4%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/faq-banner.png	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/faq-banner.png	(from http://htmlmystore.justthemevalley.com/fancy/version2/faq.html)
11:50:44	66983/66983	---M--	200	added ('OK')	image/jpeg	etag:%227cc138e-105a7-57999584e7fd8%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/about_us_slide2.jpg	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/about_us_slide2.jpg	(from http://htmlmystore.justthemevalley.com/fancy/version2/about_us.html)
11:50:45	85896/85896	---M--	200	added ('OK')	application/javascript	etag:%227cc1403-14f88-579995aa76924%22	http://htmlmystore.justthemevalley.com/fancy/version2/js/magnific-popup.js	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/js/magnific-popup.js	(from http://htmlmystore.justthemevalley.com/fancy/version2/single_product_magnific_popup.html)
11:50:46	82243/82243	---M--	200	added ('OK')	image/jpeg	etag:%227cc138f-14143-57999584a2e5e%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/about_us_slide1.jpg	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/about_us_slide1.jpg	(from http://htmlmystore.justthemevalley.com/fancy/version2/about_us.html)
11:50:48	79238/79238	---M--	200	added ('OK')	image/jpeg	etag:%227cc1390-13586-5799958556d4c%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/about_us_slide3.jpg	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/about_us_slide3.jpg	(from http://htmlmystore.justthemevalley.com/fancy/version2/about_us.html)
11:50:51	34914/34914	---M--	200	added ('OK')	image/jpeg	etag:%227cc13e8-8862-579995a07a276%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/team-img02.jpg	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/team-img02.jpg	(from http://htmlmystore.justthemevalley.com/fancy/version2/about_us.html)
11:50:53	53781/53781	---M--	200	added ('OK')	image/jpeg	etag:%227cc13e6-d215-579995a06372d%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/team-img01.jpg	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/team-img01.jpg	(from http://htmlmystore.justthemevalley.com/fancy/version2/about_us.html)
11:50:53	44539/44539	---M--	200	added ('OK')	image/jpeg	etag:%227cc13e9-adfb-579995a101e5a%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/team-img03.jpg	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/team-img03.jpg	(from http://htmlmystore.justthemevalley.com/fancy/version2/about_us.html)
11:50:53	34284/34284	---M--	200	added ('OK')	image/jpeg	etag:%227cc13ea-85ec-579995a111c43%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/team-img04.jpg	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/team-img04.jpg	(from http://htmlmystore.justthemevalley.com/fancy/version2/about_us.html)
11:51:01	63476/63476	---M--	200	added ('OK')	image/jpeg	etag:%227cc139a-f7f4-579995892e3cd%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/blog-img1.jpg	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/blog-img1.jpg	(from http://htmlmystore.justthemevalley.com/fancy/version2/blog.html)
11:51:02	54797/54797	---M--	200	added ('OK')	image/jpeg	etag:%227cc139e-d60d-5799958a830f9%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/blog-img3.jpg	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/blog-img3.jpg	(from http://htmlmystore.justthemevalley.com/fancy/version2/blog.html)
11:51:02	53838/53838	---M--	200	added ('OK')	image/jpeg	etag:%227cc139f-d24e-5799958ab51c2%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/blog-img4.jpg	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/blog-img4.jpg	(from http://htmlmystore.justthemevalley.com/fancy/version2/blog.html)
11:51:07	80534/80534	---M--	200	added ('OK')	image/jpeg	etag:%227cc13a0-13a96-5799958b4006f%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/blog-img5.jpg	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/blog-img5.jpg	(from http://htmlmystore.justthemevalley.com/fancy/version2/blog.html)
11:51:10	52833/52833	---M--	200	added ('OK')	image/jpeg	etag:%227cc13a2-ce61-5799958be0eac%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/blog-img7.jpg	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/blog-img7.jpg	(from http://htmlmystore.justthemevalley.com/fancy/version2/blog.html)
11:51:11	52462/52462	---M--	200	added ('OK')	image/jpeg	etag:%227cc139d-ccee-5799958a1188d%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/blog-img2.jpg	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/blog-img2.jpg	(from http://htmlmystore.justthemevalley.com/fancy/version2/blog_right_sidebar.html)
11:51:11	1717/1717	---M--	200	added ('OK')	image/png	etag:%227cc1395-6b5-57999587cc3b1%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/avatar.png	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/avatar.png	(from http://htmlmystore.justthemevalley.com/fancy/version2/single_post.html)
11:51:13	82630/82630	---M--	200	added ('OK')	image/jpeg	etag:%227cc13a1-142c6-5799958b7e489%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/blog-img6.jpg	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/blog-img6.jpg	(from http://htmlmystore.justthemevalley.com/fancy/version2/blog.html)
11:51:14	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Feb%202020%2005:51:24%20GMT	http://htmlmystore.justthemevalley.com/fancy/version2/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/fonts/glyphicons-halflings-regular.8e.delayed	(from http://htmlmystore.justthemevalley.com/fancy/version2/css/bootstrap.min.css)
11:51:15	20335/20335	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%227cc1385-4f6f-579995804a571%22	http://htmlmystore.justthemevalley.com/fancy/version2/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/fonts/glyphicons-halflings-regular.eot	(from http://htmlmystore.justthemevalley.com/fancy/version2/css/bootstrap.min.css)
11:51:17	20335/20335	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%227cc1385-4f6f-579995804a571%22	http://htmlmystore.justthemevalley.com/fancy/version2/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/fonts/glyphicons-halflings-regulard41d.eot	(from http://htmlmystore.justthemevalley.com/fancy/version2/css/bootstrap.min.css)
11:51:19	23320/23320	---M--	200	added ('OK')	font/woff	etag:%227cc1388-5b18-57999581c5bce%22	http://htmlmystore.justthemevalley.com/fancy/version2/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/fonts/glyphicons-halflings-regular.woff	(from http://htmlmystore.justthemevalley.com/fancy/version2/css/bootstrap.min.css)
11:51:19	62926/62926	---M--	200	added ('OK')	image/svg+xml	etag:%227cc1386-f5ce-57999580754f2%22	http://htmlmystore.justthemevalley.com/fancy/version2/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/fonts/glyphicons-halflings-regular.svg	(from http://htmlmystore.justthemevalley.com/fancy/version2/css/bootstrap.min.css)
11:51:26	41280/41280	---M--	200	added ('OK')	font/ttf	etag:%227cc1387-a140-5799958116718%22	http://htmlmystore.justthemevalley.com/fancy/version2/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/fonts/glyphicons-halflings-regular.ttf	(from http://htmlmystore.justthemevalley.com/fancy/version2/css/bootstrap.min.css)
11:51:31	115981/115981	---M--	200	added ('OK')	image/png	etag:%227cc13cf-1c50d-579995990e7ae%22	http://htmlmystore.justthemevalley.com/fancy/version2/images/large-icon-sitemap.png	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/images/large-icon-sitemap.png	(from http://htmlmystore.justthemevalley.com/fancy/version2/sitemap.html)
11:51:33	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%227cc1422-12ae6-57999ac90e561%22	http://htmlmystore.justthemevalley.com/fancy/version2/fonts/font-awesome/fontawesome-webfont.eot?v=4.6.3	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/fonts/font-awesome/fontawesome-webfont5b62.eot	(from http://htmlmystore.justthemevalley.com/fancy/version2/css/font-awesome.min.css)
11:51:38	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%227cc1422-12ae6-57999ac90e561%22	http://htmlmystore.justthemevalley.com/fancy/version2/fonts/font-awesome/fontawesome-webfont.eot?	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/fonts/font-awesome/fontawesome-webfontd41d.eot	(from http://htmlmystore.justthemevalley.com/fancy/version2/css/font-awesome.min.css)
11:51:42	71896/71896	---M--	200	added ('OK')	font/woff2	etag:%227cc1426-118d8-57999acb4c121%22	http://htmlmystore.justthemevalley.com/fancy/version2/fonts/font-awesome/fontawesome-webfont.woff2?v=4.6.3	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/fonts/font-awesome/fontawesome-webfont5b62.woff2	(from http://htmlmystore.justthemevalley.com/fancy/version2/css/font-awesome.min.css)
11:51:47	391622/391622	---M--	200	added ('OK')	image/svg+xml	etag:%227cc1425-5f9c6-57999ac9d9767%22	http://htmlmystore.justthemevalley.com/fancy/version2/fonts/font-awesome/fontawesome-webfont.svg?v=4.6.3	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/fonts/font-awesome/fontawesome-webfont5b62.svg	(from http://htmlmystore.justthemevalley.com/fancy/version2/css/font-awesome.min.css)
11:51:51	90412/90412	---M--	200	added ('OK')	font/woff	etag:%227cc1424-1612c-57999aca9ef94%22	http://htmlmystore.justthemevalley.com/fancy/version2/fonts/font-awesome/fontawesome-webfont.woff?v=4.6.3	C:/My%20Web%20Sites/ecomm_web/htmlmystore.justthemevalley.com/fancy/version2/fonts/font-awesome/fontawesome-webfont5b62.woff	(from http://htmlmystore.justthemevalley.com/fancy/version2/css/font-awesome.min.css)
